run_dir,checkpoint_path,objective_num_layers,ff_expansion,num_set_blocks,dropout,best_epoch,stop_reason,val_accuracy,val_macro_f1,val_weighted_f1,test_accuracy,test_macro_f1,test_weighted_f1,best_val_loss,best_val_macro_f1_during_training
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_042_obj3_ff2_blocks3_drop0p2,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_042_obj3_ff2_blocks3_drop0p2/best_model.pt,3,2,3,0.2,3,early_stopping_val_loss_overfit_patience_3,0.3393369109755201,0.2590119954003525,0.32753074769193546,0.3698709583877048,0.3375279645621939,0.36070284545290515,4.865042200794926,0.2590119954003525
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_020_obj2_ff2_blocks2_drop0p15,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_020_obj2_ff2_blocks2_drop0p15/best_model.pt,2,2,2,0.15,3,early_stopping_val_loss_overfit_patience_3,0.3553627876203779,0.25798647225433735,0.3361249647017817,0.40249383790053644,0.3771055153804367,0.3912316220409451,4.678287771013048,0.25798647225433735
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_023_obj2_ff2_blocks3_drop0p15,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_023_obj2_ff2_blocks3_drop0p15/best_model.pt,2,2,3,0.15,4,early_stopping_val_loss_overfit_patience_3,0.33999852973608763,0.2571665869214384,0.32312050547688087,0.39712918660287083,0.38135327804317976,0.38248733840190474,4.728110525343153,0.2571665869214384
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_039_obj3_ff2_blocks2_drop0p2,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_039_obj3_ff2_blocks2_drop0p2/best_model.pt,3,2,2,0.2,2,early_stopping_val_loss_overfit_patience_3,0.3413952804528413,0.25716472142925817,0.32464408045845294,0.4296795708278962,0.40267026427306823,0.4138646886209496,4.45254162505821,0.25716472142925817
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_053_obj3_ff4_blocks4_drop0p15,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_053_obj3_ff4_blocks4_drop0p15/best_model.pt,3,4,4,0.15,3,early_stopping_val_loss_overfit_patience_3,0.3253694038079835,0.2567726069455229,0.31401341037834735,0.42003769754965925,0.3942196614071977,0.41210125297406974,4.770851585600111,0.2567726069455229
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_040_obj3_ff2_blocks3_drop0p1,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_040_obj3_ff2_blocks3_drop0p1/best_model.pt,3,2,3,0.1,3,early_stopping_val_loss_overfit_patience_3,0.33794016025876644,0.2559962685240656,0.32466724571425504,0.4135131216470929,0.394924803438904,0.3948351028192309,5.629978391859266,0.2559962685240656
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_015_obj1_ff4_blocks3_drop0p2,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_015_obj1_ff4_blocks3_drop0p2/best_model.pt,1,4,3,0.2,4,early_stopping_val_loss_overfit_patience_3,0.3332353157391752,0.25581416284984193,0.32537662829697983,0.37523560968537045,0.36625572675607365,0.3663115920972736,4.619659309033994,0.25581416284984193
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_002_obj1_ff2_blocks2_drop0p15,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_002_obj1_ff2_blocks2_drop0p15/best_model.pt,1,2,2,0.15,4,early_stopping_val_loss_overfit_patience_3,0.33566125119458945,0.25385205625667984,0.31818451618470567,0.3993765405248659,0.3708754273238957,0.3869409623377101,5.749974462721083,0.25385205625667984
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_036_obj2_ff4_blocks4_drop0p2,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_036_obj2_ff4_blocks4_drop0p2/best_model.pt,2,4,4,0.2,1,early_stopping_val_macro_f1_patience_3,0.3303683011100493,0.2534603891464688,0.32611277135086386,0.3903146295490793,0.37057013501446245,0.37438255167827467,4.306342010144834,0.2534603891464688
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_044_obj3_ff2_blocks4_drop0p15,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_044_obj3_ff2_blocks4_drop0p15/best_model.pt,3,2,4,0.15,4,early_stopping_val_loss_overfit_patience_3,0.31779754465926635,0.2533138901010251,0.31599001375263386,0.4102508336958098,0.3815216067532903,0.39260931329227944,4.957813713285658,0.2533138901010251
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_034_obj2_ff4_blocks4_drop0p1,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_034_obj2_ff4_blocks4_drop0p1/best_model.pt,2,4,4,0.1,2,early_stopping_val_loss_overfit_patience_3,0.3084613688157024,0.25258699867880724,0.300918746263106,0.3668261562998405,0.35094482478988087,0.3513453973944382,4.615328073501587,0.25258699867880724
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_027_obj2_ff2_blocks4_drop0p2,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_027_obj2_ff2_blocks4_drop0p2/best_model.pt,2,2,4,0.2,4,early_stopping_val_loss_overfit_patience_3,0.31390134529147984,0.25207820147533605,0.30049145757678186,0.395679280846745,0.39968745178244647,0.3982176073522371,4.928767292587845,0.25207820147533605
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_048_obj3_ff4_blocks2_drop0p2,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_048_obj3_ff4_blocks2_drop0p2/best_model.pt,3,4,2,0.2,4,early_stopping_val_loss_overfit_patience_3,0.30978460633683746,0.25128671653276063,0.2954789860547432,0.37828041177323474,0.3686374395540931,0.3604352821781803,4.7610045539008246,0.25128671653276063
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_046_obj3_ff4_blocks2_drop0p1,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_046_obj3_ff4_blocks2_drop0p1/best_model.pt,3,4,2,0.1,2,early_stopping_val_loss_overfit_patience_3,0.3075056972726604,0.2509419896350438,0.2953600164035989,0.37886037407568507,0.3651525250497057,0.36872456159880335,5.339373994756628,0.2509419896350438
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_050_obj3_ff4_blocks3_drop0p15,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_050_obj3_ff4_blocks3_drop0p15/best_model.pt,3,4,3,0.15,4,early_stopping_val_loss_overfit_patience_3,0.3056678673821951,0.25002895329202635,0.2883179456519182,0.4285196462229955,0.3973045961925089,0.408438717136061,4.910490274429321,0.25002895329202635
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_038_obj3_ff2_blocks2_drop0p15,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_038_obj3_ff2_blocks2_drop0p15/best_model.pt,3,2,2,0.15,4,early_stopping_val_loss_overfit_patience_3,0.3125045945747262,0.24914139707571617,0.30377768739983907,0.40307380020298683,0.384345595237684,0.38529391883600334,4.962928842615198,0.24914139707571617
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_024_obj2_ff2_blocks3_drop0p2,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_024_obj2_ff2_blocks3_drop0p2/best_model.pt,2,2,3,0.2,4,early_stopping_val_loss_overfit_patience_3,0.34382121590825554,0.24892300667410622,0.3295955792592833,0.3798028128171669,0.3611554253955326,0.36645716098671205,4.713846480404889,0.24892300667410622
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_029_obj2_ff4_blocks2_drop0p15,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_029_obj2_ff4_blocks2_drop0p15/best_model.pt,2,4,2,0.15,4,early_stopping_val_loss_overfit_patience_3,0.3352201720208777,0.24851073995535317,0.32576608566766346,0.3914020588661737,0.3740136086506159,0.38075991552351973,4.599227242999607,0.24851073995535317
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_021_obj2_ff2_blocks2_drop0p2,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_021_obj2_ff2_blocks2_drop0p2/best_model.pt,2,2,2,0.2,4,early_stopping_val_loss_overfit_patience_3,0.32698669411159303,0.24520182993630357,0.3169462033993082,0.3921995070320429,0.38381660903008,0.3813671155277638,4.393912023968166,0.24520182993630357
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_011_obj1_ff4_blocks2_drop0p15,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_011_obj1_ff4_blocks2_drop0p15/best_model.pt,1,4,2,0.15,3,early_stopping_val_loss_overfit_patience_3,0.30794677644637214,0.24425405049080468,0.2958005579503355,0.4306945048571843,0.39788103354867943,0.4081215159265836,4.829731543858846,0.24425405049080468
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_051_obj3_ff4_blocks3_drop0p2,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_051_obj3_ff4_blocks3_drop0p2/best_model.pt,3,4,3,0.2,1,early_stopping_val_macro_f1_patience_3,0.33786664706314784,0.24372160814338978,0.31045732360976697,0.39647672901261416,0.373474173319799,0.3710194623167908,4.604914771185981,0.24372160814338978
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_026_obj2_ff2_blocks4_drop0p15,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_026_obj2_ff2_blocks4_drop0p15/best_model.pt,2,2,4,0.15,2,early_stopping_val_loss_overfit_patience_3,0.3136072925090054,0.24357247374496194,0.30569429891495276,0.4111207771494853,0.38966238374138507,0.3988082431990428,5.096248582557395,0.24357247374496194
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_032_obj2_ff4_blocks3_drop0p15,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_032_obj2_ff4_blocks3_drop0p15/best_model.pt,2,4,3,0.15,1,early_stopping_val_macro_f1_patience_3,0.30904947438065133,0.2413448576548434,0.298912327043075,0.40249383790053644,0.3784454598500445,0.3779027690038822,5.350512230837786,0.2413448576548434
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_014_obj1_ff4_blocks3_drop0p15,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_014_obj1_ff4_blocks3_drop0p15/best_model.pt,1,4,3,0.15,4,early_stopping_val_loss_overfit_patience_3,0.3050797618172462,0.2411058557791756,0.30737558020010786,0.38987965782224154,0.3768647043612665,0.3786954418207627,4.796318875418769,0.2411058557791756
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_012_obj1_ff4_blocks2_drop0p2,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_012_obj1_ff4_blocks2_drop0p2/best_model.pt,1,4,2,0.2,4,early_stopping_val_loss_overfit_patience_3,0.3164007939425127,0.24037192390740994,0.3046772417142726,0.4326518776279542,0.3977952621331138,0.41125048946107284,4.837921769530685,0.24037192390740994
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_016_obj1_ff4_blocks4_drop0p1,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_016_obj1_ff4_blocks4_drop0p1/best_model.pt,1,4,4,0.1,4,early_stopping_val_loss_overfit_patience_3,0.28589281776078806,0.23908262425920496,0.28804133823128847,0.3979991300565463,0.3815381562425303,0.38522835765389674,4.624973270628187,0.23908262425920496
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_033_obj2_ff4_blocks3_drop0p2,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_033_obj2_ff4_blocks3_drop0p2/best_model.pt,2,4,3,0.2,1,early_stopping_val_macro_f1_patience_3,0.3144894508564287,0.2377620319901245,0.2993485912359238,0.4283746556473829,0.4048988046534841,0.4040139318128338,4.990556946507207,0.2377620319901245
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_013_obj1_ff4_blocks3_drop0p1,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_013_obj1_ff4_blocks3_drop0p1/best_model.pt,1,4,3,0.1,3,early_stopping_val_loss_overfit_patience_3,0.30427111666544143,0.23689876613903207,0.2949203177246215,0.38618239814412064,0.3730031745940201,0.3712022458431124,4.999603306805646,0.23689876613903207
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_028_obj2_ff4_blocks2_drop0p1,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_028_obj2_ff4_blocks2_drop0p1/best_model.pt,2,4,2,0.1,4,early_stopping_val_loss_overfit_patience_3,0.30860839520693967,0.2365133226172495,0.3013852713068577,0.40147890387124835,0.3755581278982093,0.38466703910529026,4.765191457889698,0.2365133226172495
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_022_obj2_ff2_blocks3_drop0p1,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_022_obj2_ff2_blocks3_drop0p1/best_model.pt,2,2,3,0.1,1,early_stopping_val_macro_f1_patience_3,0.3106667646842608,0.23437216341053257,0.2874356784867473,0.42989705669131506,0.40634898852014195,0.40233884204135806,5.229826503329807,0.23437216341053257
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_003_obj1_ff2_blocks2_drop0p2,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_003_obj1_ff2_blocks2_drop0p2/best_model.pt,1,2,2,0.2,3,early_stopping_val_loss_overfit_patience_3,0.3212526648533412,0.2339934734131774,0.3129612277512736,0.42040017398869073,0.37940705922950396,0.401351353373999,5.279546896616618,0.2339934734131774
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_018_obj1_ff4_blocks4_drop0p2,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_018_obj1_ff4_blocks4_drop0p2/best_model.pt,1,4,4,0.2,2,early_stopping_val_loss_overfit_patience_3,0.3025067999705947,0.23283858522511555,0.29358813878774326,0.3929969551979121,0.37144942750912285,0.37770033805185216,3.414828273985121,0.23283858522511555
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_001_obj1_ff2_blocks2_drop0p1,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_001_obj1_ff2_blocks2_drop0p1/best_model.pt,1,2,2,0.1,2,early_stopping_val_loss_overfit_patience_3,0.31676835992060576,0.23114208814175358,0.30105462339085204,0.4039437436566623,0.39386591424693623,0.3921077501527113,5.870754400889079,0.23114208814175358
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_017_obj1_ff4_blocks4_drop0p15,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_017_obj1_ff4_blocks4_drop0p15/best_model.pt,1,4,4,0.15,3,early_stopping_val_loss_overfit_patience_3,0.2835403955009924,0.22243563674676473,0.2800841695368679,0.40851094678845873,0.3911095973854027,0.40301106854529,4.240035948929964,0.22243563674676473
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_030_obj2_ff4_blocks2_drop0p2,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260426_151031/runs/run_030_obj2_ff4_blocks2_drop0p2/best_model.pt,2,4,2,0.2,1,early_stopping_val_macro_f1_patience_3,0.32367860030875545,0.21842964464898704,0.30680614869860756,0.3953892996955198,0.3722642538565928,0.3872600216611225,4.3004548284742565,0.21842964464898704
