run_dir,checkpoint_path,teammate_embed_dim,objective_hidden_dim,set_hidden_dim,fusion_hidden_dim,experiment_group,objective_num_layers,ff_expansion,num_set_blocks,dropout,label_smoothing,learning_rate,weight_decay,batch_size,label_mapping_enabled,best_epoch,stop_reason,val_accuracy,val_macro_f1,val_weighted_f1,test_accuracy,test_macro_f1,test_weighted_f1,best_val_loss,best_val_macro_f1_during_training
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_054_refine_run342_second_val_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p35_ls0p1_lr0p0002_wd0p0015,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_054_refine_run342_second_val_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p35_ls0p1_lr0p0002_wd0p0015/best_model.pt,128,256,256,256,refine_run342_second_val,1,2,5,0.35,0.1,0.0002,0.0015,512,True,2,early_stopping_val_macro_f1_patience_3,0.6169227376314048,0.5850388637369526,0.6145921197345225,0.5818471799333044,0.5558495130488886,0.5674646641322291,1.5911586770304926,0.5850388637369526
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_053_refine_run342_second_val_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p35_ls0p05_lr0p0002_wd0p0015,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_053_refine_run342_second_val_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p35_ls0p05_lr0p0002_wd0p0015/best_model.pt,128,256,256,256,refine_run342_second_val,1,2,5,0.35,0.05,0.0002,0.0015,512,True,2,early_stopping_val_macro_f1_patience_3,0.6123649195030508,0.5847563071193412,0.614242289990383,0.586704364216326,0.5609146558681026,0.5719445463146721,1.494693398475647,0.5847563071193412
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_059_refine_run342_second_val_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p35_ls0p05_lr0p0002_wd0p002,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_059_refine_run342_second_val_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p35_ls0p05_lr0p0002_wd0p002/best_model.pt,128,256,256,256,refine_run342_second_val,1,2,5,0.35,0.05,0.0002,0.002,512,True,2,early_stopping_val_macro_f1_patience_3,0.6123649195030508,0.5847563071193412,0.614242289990383,0.586704364216326,0.5609146558681026,0.5719445463146721,1.4947027696503534,0.5847563071193412
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_037_refine_run342_second_val_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p27_ls0p05_lr0p0003_wd0p0015,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_037_refine_run342_second_val_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p27_ls0p05_lr0p0003_wd0p0015/best_model.pt,128,256,256,256,refine_run342_second_val,1,2,5,0.27,0.05,0.0003,0.0015,512,True,2,early_stopping_val_macro_f1_patience_3,0.6096449312651621,0.5788441765561733,0.6084955478556239,0.5727852689575178,0.5520207155486683,0.565080407509142,1.6156652282785486,0.5788441765561733
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_043_refine_run342_second_val_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p27_ls0p05_lr0p0003_wd0p002,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_043_refine_run342_second_val_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p27_ls0p05_lr0p0003_wd0p002/best_model.pt,128,256,256,256,refine_run342_second_val,1,2,5,0.27,0.05,0.0003,0.002,512,True,2,early_stopping_val_macro_f1_patience_3,0.6096449312651621,0.5788441765561733,0.6084955478556239,0.5727127736697115,0.5519440532781196,0.5649974773857114,1.615630359561355,0.5788441765561733
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_013_refine_run120_top_val_h128_objh128_te64_fu128_obj2_ff4_blocks5_drop0p27_ls0p05_lr0p0002_wd0p0015,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_013_refine_run120_top_val_h128_objh128_te64_fu128_obj2_ff4_blocks5_drop0p27_ls0p05_lr0p0002_wd0p0015/best_model.pt,64,128,128,128,refine_run120_top_val,2,4,5,0.27,0.05,0.0002,0.0015,512,True,4,early_stopping_val_loss_overfit_patience_3,0.6045725207674778,0.5782971570174308,0.6111954911022507,0.5432796868203567,0.5052413648935207,0.525352934173631,1.4951831411432337,0.5782971570174308
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_019_refine_run120_top_val_h128_objh128_te64_fu128_obj2_ff4_blocks5_drop0p27_ls0p05_lr0p0002_wd0p002,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_019_refine_run120_top_val_h128_objh128_te64_fu128_obj2_ff4_blocks5_drop0p27_ls0p05_lr0p0002_wd0p002/best_model.pt,64,128,128,128,refine_run120_top_val,2,4,5,0.27,0.05,0.0002,0.002,512,True,4,early_stopping_val_loss_overfit_patience_3,0.6045725207674778,0.5782971570174308,0.6111954911022507,0.5432796868203567,0.5052413648935207,0.525352934173631,1.495164687986727,0.5782971570174308
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_039_refine_run342_second_val_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p33_ls0p05_lr0p0003_wd0p0015,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_039_refine_run342_second_val_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p33_ls0p05_lr0p0003_wd0p0015/best_model.pt,128,256,256,256,refine_run342_second_val,1,2,5,0.33,0.05,0.0003,0.0015,512,True,2,early_stopping_val_macro_f1_patience_3,0.6101595236344924,0.577971838675951,0.609356035112063,0.5664781789183703,0.5470232022999565,0.5548451846754595,1.555202356091252,0.577971838675951
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_045_refine_run342_second_val_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p33_ls0p05_lr0p0003_wd0p002,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_045_refine_run342_second_val_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p33_ls0p05_lr0p0003_wd0p002/best_model.pt,128,256,256,256,refine_run342_second_val,1,2,5,0.33,0.05,0.0003,0.002,512,True,2,early_stopping_val_macro_f1_patience_3,0.6101595236344924,0.577971838675951,0.609356035112063,0.5664781789183703,0.5470232022999565,0.5548451846754595,1.5551989983629297,0.577971838675951
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_047_refine_run342_second_val_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p35_ls0p05_lr0p0003_wd0p002,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_047_refine_run342_second_val_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p35_ls0p05_lr0p0003_wd0p002/best_model.pt,128,256,256,256,refine_run342_second_val,1,2,5,0.35,0.05,0.0003,0.002,512,True,2,early_stopping_val_macro_f1_patience_3,0.6118503271337205,0.5765865214500018,0.6085314784066739,0.5840945338552994,0.5611537058555871,0.5708801324738533,1.515109689147384,0.5765865214500018
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_041_refine_run342_second_val_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p35_ls0p05_lr0p0003_wd0p0015,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_041_refine_run342_second_val_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p35_ls0p05_lr0p0003_wd0p0015/best_model.pt,128,256,256,256,refine_run342_second_val,1,2,5,0.35,0.05,0.0003,0.0015,512,True,2,early_stopping_val_macro_f1_patience_3,0.6117768139381019,0.5765405344309504,0.6084897194731917,0.5840945338552994,0.5611537058555871,0.5708801324738533,1.5150938387270327,0.5765405344309504
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_040_refine_run342_second_val_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p33_ls0p1_lr0p0003_wd0p0015,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_040_refine_run342_second_val_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p33_ls0p1_lr0p0003_wd0p0015/best_model.pt,128,256,256,256,refine_run342_second_val,1,2,5,0.33,0.1,0.0003,0.0015,512,True,2,early_stopping_val_macro_f1_patience_3,0.6068514298316547,0.574995391427034,0.6049366467205792,0.5722778019428737,0.5544091149156367,0.5633135392401456,1.6408728316978172,0.574995391427034
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_046_refine_run342_second_val_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p33_ls0p1_lr0p0003_wd0p002,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_046_refine_run342_second_val_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p33_ls0p1_lr0p0003_wd0p002/best_model.pt,128,256,256,256,refine_run342_second_val,1,2,5,0.33,0.1,0.0003,0.002,512,True,2,early_stopping_val_macro_f1_patience_3,0.6068514298316547,0.574995391427034,0.6049366467205792,0.5722778019428737,0.5544091149156367,0.5633135392401456,1.640882103531449,0.574995391427034
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_038_refine_run342_second_val_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p27_ls0p1_lr0p0003_wd0p0015,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_038_refine_run342_second_val_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p27_ls0p1_lr0p0003_wd0p0015/best_model.pt,128,256,256,256,refine_run342_second_val,1,2,5,0.27,0.1,0.0003,0.0015,512,True,2,early_stopping_val_loss_overfit_patience_3,0.6019995589208262,0.5746596336125454,0.6020840338507959,0.5814847034942728,0.5598306393474771,0.5719082757189632,1.7007301251093547,0.5746596336125454
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_044_refine_run342_second_val_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p27_ls0p1_lr0p0003_wd0p002,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_044_refine_run342_second_val_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p27_ls0p1_lr0p0003_wd0p002/best_model.pt,128,256,256,256,refine_run342_second_val,1,2,5,0.27,0.1,0.0003,0.002,512,True,2,early_stopping_val_loss_overfit_patience_3,0.6019260457252077,0.574599967161263,0.6020154674300818,0.5814847034942728,0.5598306393474771,0.5719082757189632,1.7007367434325042,0.574599967161263
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_016_refine_run120_top_val_h128_objh128_te64_fu128_obj2_ff4_blocks5_drop0p33_ls0p1_lr0p0002_wd0p0015,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_016_refine_run120_top_val_h128_objh128_te64_fu128_obj2_ff4_blocks5_drop0p33_ls0p1_lr0p0002_wd0p0015/best_model.pt,64,128,128,128,refine_run120_top_val,2,4,5,0.33,0.1,0.0002,0.0015,512,True,4,early_stopping_val_loss_overfit_patience_3,0.5978093067705653,0.5741447496972735,0.6037504789178859,0.5593736407133536,0.5302315217707373,0.537239900945212,1.5332278189835724,0.5741447496972735
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_022_refine_run120_top_val_h128_objh128_te64_fu128_obj2_ff4_blocks5_drop0p33_ls0p1_lr0p0002_wd0p002,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_022_refine_run120_top_val_h128_objh128_te64_fu128_obj2_ff4_blocks5_drop0p33_ls0p1_lr0p0002_wd0p002/best_model.pt,64,128,128,128,refine_run120_top_val,2,4,5,0.33,0.1,0.0002,0.002,512,True,4,early_stopping_val_loss_overfit_patience_3,0.5978093067705653,0.5741447496972735,0.6037504789178859,0.5593736407133536,0.5302315217707373,0.537239900945212,1.5332221543347393,0.5741447496972735
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_079_refine_run290_third_val_best_balance_h256_objh256_te128_fu256_obj1_ff2_blocks3_drop0p18_ls0p05_lr0p0003_wd0p0015,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_079_refine_run290_third_val_best_balance_h256_objh256_te128_fu256_obj1_ff2_blocks3_drop0p18_ls0p05_lr0p0003_wd0p0015/best_model.pt,128,256,256,256,refine_run290_third_val_best_balance,1,2,3,0.18,0.05,0.0003,0.0015,512,True,1,early_stopping_val_macro_f1_patience_3,0.6000882158347424,0.5722007257531457,0.6005793447991532,0.5975786573872698,0.5696551389961478,0.5788683514363802,1.4920953821252894,0.5722007257531457
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_073_refine_run290_third_val_best_balance_h256_objh256_te128_fu256_obj1_ff2_blocks3_drop0p18_ls0p05_lr0p0003_wd0p00075,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_073_refine_run290_third_val_best_balance_h256_objh256_te128_fu256_obj1_ff2_blocks3_drop0p18_ls0p05_lr0p0003_wd0p00075/best_model.pt,128,256,256,256,refine_run290_third_val_best_balance,1,2,3,0.18,0.05,0.0003,0.00075,512,True,1,early_stopping_val_macro_f1_patience_3,0.6000882158347424,0.5721967878017741,0.6005741728457724,0.5975786573872698,0.5696551389961478,0.5788683514363802,1.4921071816373754,0.5721967878017741
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_018_refine_run120_top_val_h128_objh128_te64_fu128_obj2_ff4_blocks5_drop0p35_ls0p1_lr0p0002_wd0p0015,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_018_refine_run120_top_val_h128_objh128_te64_fu128_obj2_ff4_blocks5_drop0p35_ls0p1_lr0p0002_wd0p0015/best_model.pt,64,128,128,128,refine_run120_top_val,2,4,5,0.35,0.1,0.0002,0.0015,512,True,4,early_stopping_val_loss_overfit_patience_3,0.594060133794016,0.5705535838054492,0.5982049384461675,0.5638683485573438,0.5362503087982963,0.5411687639601233,1.546056420714767,0.5705535838054492
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_024_refine_run120_top_val_h128_objh128_te64_fu128_obj2_ff4_blocks5_drop0p35_ls0p1_lr0p0002_wd0p002,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_024_refine_run120_top_val_h128_objh128_te64_fu128_obj2_ff4_blocks5_drop0p35_ls0p1_lr0p0002_wd0p002/best_model.pt,64,128,128,128,refine_run120_top_val,2,4,5,0.35,0.1,0.0002,0.002,512,True,4,early_stopping_val_loss_overfit_patience_3,0.5939866205983975,0.5704606103390837,0.5981285583364404,0.5638683485573438,0.5362503087982963,0.5411687639601233,1.5460516390977082,0.5704606103390837
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_048_refine_run342_second_val_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p35_ls0p1_lr0p0003_wd0p002,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_048_refine_run342_second_val_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p35_ls0p1_lr0p0003_wd0p002/best_model.pt,128,256,256,256,refine_run342_second_val,1,2,5,0.35,0.1,0.0003,0.002,512,True,2,early_stopping_val_macro_f1_patience_3,0.6044990075718591,0.5695296931709657,0.6018168771173829,0.5727852689575178,0.549744874321741,0.5617341875311985,1.6501785472587303,0.5695296931709657
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_042_refine_run342_second_val_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p35_ls0p1_lr0p0003_wd0p0015,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_042_refine_run342_second_val_h256_objh256_te128_fu256_obj1_ff2_blocks5_drop0p35_ls0p1_lr0p0003_wd0p0015/best_model.pt,128,256,256,256,refine_run342_second_val,1,2,5,0.35,0.1,0.0003,0.0015,512,True,2,early_stopping_val_macro_f1_patience_3,0.6044990075718591,0.5695296931709657,0.6018168771173829,0.5727127736697115,0.5496687478464762,0.5616724928254282,1.6501573147597137,0.5695296931709657
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_001_refine_run120_top_val_h128_objh128_te64_fu128_obj2_ff4_blocks5_drop0p27_ls0p05_lr0p0003_wd0p0015,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_001_refine_run120_top_val_h128_objh128_te64_fu128_obj2_ff4_blocks5_drop0p27_ls0p05_lr0p0003_wd0p0015/best_model.pt,64,128,128,128,refine_run120_top_val,2,4,5,0.27,0.05,0.0003,0.0015,512,True,4,early_stopping_val_loss_overfit_patience_3,0.5926633830772624,0.5671184858385147,0.6005630617768272,0.5223285486443381,0.4870884140157959,0.5110317134912561,1.5018566846847534,0.5671184858385147
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_007_refine_run120_top_val_h128_objh128_te64_fu128_obj2_ff4_blocks5_drop0p27_ls0p05_lr0p0003_wd0p002,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_007_refine_run120_top_val_h128_objh128_te64_fu128_obj2_ff4_blocks5_drop0p27_ls0p05_lr0p0003_wd0p002/best_model.pt,64,128,128,128,refine_run120_top_val,2,4,5,0.27,0.05,0.0003,0.002,512,True,4,early_stopping_val_loss_overfit_patience_3,0.5926633830772624,0.5671184858385147,0.6005630617768272,0.5223285486443381,0.4870884140157959,0.5110317134912561,1.5018480707097936,0.5671184858385147
/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_002_refine_run120_top_val_h128_objh128_te64_fu128_obj2_ff4_blocks5_drop0p27_ls0p1_lr0p0003_wd0p0015,/home/cmantill/narrador-futbol/experiments/positions/grid_search_outputs/20260427_002133/runs/run_002_refine_run120_top_val_h128_objh128_te64_fu128_obj2_ff4_blocks5_drop0p27_ls0p1_lr0p0003_wd0p0015/best_model.pt,64,128,128,128,refine_run120_top_val,2,4,5,0.27,0.1,0.0003,0.0015,512,True,4,early_stopping_val_loss_overfit_patience_3,0.5883261045357642,0.5670832488676882,0.5988350086097523,0.5244309119907206,0.49056132372582584,0.5142362620935481,1.5855830731215301,0.5670832488676882
